nivel,grupo,indicador,resultado,cv
"dist","200203","desague_red_publica",0,
"dist","200203","electricidad",1,0
"dist","200203","cocina_lena",1,0
"dist","200204","piso_tierra",.875,9.91e-18
"dist","200204","agua_red_publica",.5,0
"dist","200204","desague_red_publica",0,
"dist","200204","electricidad",1,0
"dist","200204","cocina_lena",1,0
"dist","200205","piso_tierra",.5014892,.5287468
"dist","200205","agua_red_publica",.9372518,.0471522
"dist","200205","desague_red_publica",.4980144,.7099149
"dist","200205","electricidad",1,0
"dist","200205","cocina_lena",.688741,.320828
"dist","200206","piso_tierra",.92506,.0770285
"dist","200206","agua_red_publica",.7822029,.0910965
"dist","200206","desague_red_publica",0,
"dist","200206","electricidad",.14988,.9508402
"dist","200206","cocina_lena",1,0
"dist","200208","piso_tierra",.9377482,.0471272
"dist","200208","agua_red_publica",.1867554,.7099149
"dist","200208","desague_red_publica",0,
"dist","200208","electricidad",.8754964,.1009564
"dist","200208","cocina_lena",1,0
"dist","200210","piso_tierra",.3125,.4242641
"dist","200210","agua_red_publica",1,0
"dist","200210","desague_red_publica",.3125,.7071068
"dist","200210","electricidad",.6875,.3214122
"dist","200210","cocina_lena",.625,.2828427
"dist","200301","piso_tierra",.6817726,.1177145
"dist","200301","agua_red_publica",.8297557,.0897826
"dist","200301","desague_red_publica",.2490611,.2391582
"dist","200301","electricidad",.846511,.1020899
"dist","200301","cocina_lena",.8218219,.073679
"dist","200302","piso_tierra",.875,0
"dist","200302","agua_red_publica",.5,0
"dist","200302","desague_red_publica",0,
"dist","200302","electricidad",1,0
"dist","200302","cocina_lena",1,0
"dist","200303","piso_tierra",.9236459,.0769656
"dist","200303","agua_red_publica",.9236459,.0769656
"dist","200303","desague_red_publica",0,
"dist","200303","electricidad",1,0
"dist","200303","cocina_lena",1,0
"dist","200304","piso_tierra",.7556306,.1677339
"dist","200304","agua_red_publica",.9082397,.0732569
"dist","200304","desague_red_publica",.2718351,.650474
"dist","200304","electricidad",.7158427,.2977059
"dist","200304","cocina_lena",.9666168,.031118
"dist","200305","piso_tierra",.7072631,.2426406
"dist","200305","agua_red_publica",.9268157,.0462904
"dist","200305","desague_red_publica",.0518158,.827985
"dist","200305","electricidad",.9268157,.0462904
"dist","200305","cocina_lena",.9268157,.0462904
"dist","200306","piso_tierra",.875,1.98e-18
"dist","200306","agua_red_publica",.875,1.98e-18
"dist","200306","desague_red_publica",0,
"dist","200306","electricidad",1,0
"dist","200306","cocina_lena",1,0
"dist","200308","piso_tierra",.8046489,.1459092
"dist","200308","agua_red_publica",.5268298,.4280753
"dist","200308","desague_red_publica",.1897873,.8528392
"dist","200308","electricidad",.8259149,.1684005
"dist","200308","cocina_lena",.9185213,.0378555
"dist","200401","piso_tierra",.2715624,.2304761
"dist","200401","agua_red_publica",.8736258,.0335604
"dist","200401","desague_red_publica",.5850258,.195237
"dist","200401","electricidad",.9461824,.0251778
"dist","200401","cocina_lena",.4912735,.1201851
"dist","200402","piso_tierra",.2,0
"dist","200402","agua_red_publica",1,0
"dist","200402","desague_red_publica",1,0
"dist","200402","electricidad",.8,1.73e-17
"dist","200402","cocina_lena",.8,1.73e-17
"dist","200403","piso_tierra",.9417678,.0660551
"dist","200403","agua_red_publica",1,0
"dist","200403","desague_red_publica",.2670713,.9317146
"dist","200403","electricidad",1,0
"dist","200403","cocina_lena",1,0
"dist","200404","piso_tierra",.434489,.2493172
"dist","200404","agua_red_publica",.7220621,.1650248
"dist","200404","desague_red_publica",.7572263,.3433338
"dist","200404","electricidad",.9696533,.0335147
"dist","200404","cocina_lena",.6868978,.0315405
"dist","200405","piso_tierra",.3970434,.3559977
"dist","200405","agua_red_publica",.9007899,.0858342
"dist","200405","desague_red_publica",.6526631,.264765
"dist","200405","electricidad",.96693,.0266543
"dist","200405","cocina_lena",.6752601,.1712252
"dist","200406","piso_tierra",.2390624,.1795
"dist","200406","agua_red_publica",1,0
"dist","200406","desague_red_publica",0,
"dist","200406","electricidad",1,0
"dist","200406","cocina_lena",.9441965,.0649255
"dist","200408","piso_tierra",.5,0
"dist","200408","agua_red_publica",1,0
"dist","200408","desague_red_publica",.5,0
"dist","200408","electricidad",1,0
"dist","200408","cocina_lena",1,0
"dist","200409","piso_tierra",.75,0
"dist","200409","agua_red_publica",1,0
"dist","200409","desague_red_publica",.125,0
"dist","200409","electricidad",1,0
"dist","200409","cocina_lena",1,0
"dist","200410","piso_tierra",.5615893,.2789755
"dist","200410","agua_red_publica",.9252953,.0329564
"dist","200410","desague_red_publica",.4023626,.606307
"dist","200410","electricidad",.8250495,.2086286
"dist","200410","cocina_lena",.8491141,.1077396
"dist","200501","piso_tierra",.1178905,.4995243
"dist","200501","agua_red_publica",.7407498,.1538127
"dist","200501","desague_red_publica",.7652653,.1500287
"dist","200501","electricidad",1,0
"dist","200501","cocina_lena",.0404167,.5268794
"dist","200504","piso_tierra",.1718901,.9686593
"dist","200504","agua_red_publica",.9140549,.0910793
"dist","200504","desague_red_publica",.4297253,.9686593
"dist","200504","electricidad",1,0
"dist","200504","cocina_lena",.3333333,4.65e-17
"dist","200505","piso_tierra",0,
"dist","200505","agua_red_publica",1,0
"dist","200505","desague_red_publica",1,0
"dist","200505","electricidad",1,0
"dist","200505","cocina_lena",.3333333,4.16e-17
"dist","200507","piso_tierra",.1666667,4.16e-17
"dist","200507","agua_red_publica",.8333333,8.32e-18
"dist","200507","desague_red_publica",.8333333,8.32e-18
"dist","200507","electricidad",.8333333,8.32e-18
"dist","200507","cocina_lena",0,
"dist","200601","piso_tierra",.2263167,.1979055
"dist","200601","agua_red_publica",.8315363,.0486808
"dist","200601","desague_red_publica",.799438,.0808431
"dist","200601","electricidad",.9865907,.0045205
"dist","200601","cocina_lena",.1546296,.3267667
"dist","200602","piso_tierra",.2257746,.2534305
"dist","200602","agua_red_publica",.8924412,.122494
"dist","200602","desague_red_publica",.8924412,.122494
"dist","200602","electricidad",1,0
"dist","200602","cocina_lena",.0537794,1.016363
"dist","200604","piso_tierra",.8083884,.0769797
"dist","200604","agua_red_publica",.875,1.78e-17
"dist","200604","desague_red_publica",0,
"dist","200604","electricidad",.7582231,.1641457
"dist","200604","cocina_lena",1,0
"dist","200605","piso_tierra",.3325711,.2893467
"dist","200605","agua_red_publica",.7912373,.1321593
"dist","200605","desague_red_publica",.1654912,.708693
"dist","200605","electricidad",1,0
"dist","200605","cocina_lena",.3333977,.5393547
"dist","200606","piso_tierra",.4200467,.1980643
"dist","200606","agua_red_publica",1,0
"dist","200606","desague_red_publica",.9200467,.0904261
"dist","200606","electricidad",1,0
"dist","200606","cocina_lena",.4932399,.3373459
"dist","200607","piso_tierra",.3279212,.3287385
"dist","200607","agua_red_publica",.60672,.1457341
"dist","200607","desague_red_publica",.3701363,.4801892
"dist","200607","electricidad",.9721996,.0289835
"dist","200607","cocina_lena",.4558268,.3203935
"dist","200701","piso_tierra",.0742809,.6493925
"dist","200701","agua_red_publica",.6531113,.1816671
"dist","200701","desague_red_publica",.7739932,.1454432
"dist","200701","electricidad",1,0
"dist","200701","cocina_lena",0,
"dist","200703","piso_tierra",.2606293,.286754
"dist","200703","agua_red_publica",.7820814,.1654634
"dist","200703","desague_red_publica",.8462429,.1445166
"dist","200703","electricidad",.8462429,.1445166
"dist","200703","cocina_lena",.1281309,.7953852
"dist","200705","piso_tierra",.1666667,4.16e-17
"dist","200705","agua_red_publica",1,0
"dist","200705","desague_red_publica",1,0
"dist","200705","electricidad",1,0
"dist","200705","cocina_lena",0,
"dist","200801","piso_tierra",.3325182,.348846
"dist","200801","agua_red_publica",.9266483,.0488592
"dist","200801","desague_red_publica",.7060931,.1439518
"dist","200801","electricidad",.962344,.0398475
"dist","200801","cocina_lena",.2572062,.4766402
"dist","200802","piso_tierra",0,
"dist","200802","agua_red_publica",1,0
"dist","200802","desague_red_publica",1,0
"dist","200802","electricidad",1,0
"dist","200802","cocina_lena",.1666667,8.32e-17
"dist","200803","piso_tierra",.3333333,0
"dist","200803","agua_red_publica",.6666667,0
"dist","200803","desague_red_publica",.1666667,4.16e-17
"dist","200803","electricidad",.8333333,8.32e-18
"dist","200803","cocina_lena",.8333333,8.32e-18
"dist","200804","piso_tierra",.1666667,0
"dist","200804","agua_red_publica",1,0
"dist","200804","desague_red_publica",.8333333,1.66e-17
"dist","200804","electricidad",1,0
"dist","200804","cocina_lena",.3333333,0
"dist","200805","piso_tierra",0,
"dist","200805","agua_red_publica",.8333333,1.66e-17
"dist","200805","desague_red_publica",.6666667,0
"dist","200805","electricidad",1,0
"dist","200805","cocina_lena",.6666667,0
"dist","210101","piso_tierra",.1450032,.2870586
"dist","210101","agua_red_publica",.8573256,.0710287
"dist","210101","desague_red_publica",.8463238,.0706158
"dist","210101","electricidad",.946497,.0268653
"dist","210101","cocina_lena",.2474584,.2071537
"dist","210102","piso_tierra",.7236731,.0884843
"dist","210102","agua_red_publica",.6999928,.1817856
"dist","210102","desague_red_publica",0,
"dist","210102","electricidad",.9231048,.0594195
"dist","210102","cocina_lena",.6994969,.2645243
"dist","210103","piso_tierra",.5714286,4.85e-17
"dist","210103","agua_red_publica",0,
"dist","210103","desague_red_publica",0,
"dist","210103","electricidad",0,
"dist","210103","cocina_lena",1,0
"dist","210105","piso_tierra",.6847592,.2737604
"dist","210105","agua_red_publica",.8731728,.1431255
"dist","210105","desague_red_publica",0,
"dist","210105","electricidad",.8731728,.1431255
"dist","210105","cocina_lena",.9365864,.0667174
"dist","210106","piso_tierra",.9186776,.0962659
"dist","210106","agua_red_publica",.400463,.4612231
"dist","210106","desague_red_publica",0,
"dist","210106","electricidad",.9538881,.0485391
"dist","210106","cocina_lena",.9077761,.1020095
"dist","210108","piso_tierra",.8571429,0
"dist","210108","agua_red_publica",1,0
"dist","210108","desague_red_publica",0,
"dist","210108","electricidad",1,0
"dist","210108","cocina_lena",.2857143,4.85e-17
"dist","210112","piso_tierra",.75,0
"dist","210112","agua_red_publica",0,
"dist","210112","desague_red_publica",0,
"dist","210112","electricidad",1,0
"dist","210112","cocina_lena",.25,0
"dist","210113","piso_tierra",.375,0
"dist","210113","agua_red_publica",.375,0
"dist","210113","desague_red_publica",0,
"dist","210113","electricidad",.625,0
"dist","210113","cocina_lena",.625,0
"dist","210201","piso_tierra",.2464214,.1275084
"dist","210201","agua_red_publica",.7535785,.0416955
"dist","210201","desague_red_publica",.7535785,.0416955
"dist","210201","electricidad",.8417214,.0180526
"dist","210201","cocina_lena",.4775382,.197092
"dist","210203","piso_tierra",.9386765,.0665595
"dist","210203","agua_red_publica",.0636765,.9811754
"dist","210203","desague_red_publica",0,
"dist","210203","electricidad",.9363235,.0667268
"dist","210203","cocina_lena",.5094123,.9811754
"dist","210204","piso_tierra",.5520566,.3260771
"dist","210204","agua_red_publica",.5409964,.4334618
"dist","210204","desague_red_publica",.3791222,.5558932
"dist","210204","electricidad",.8829849,.0446853
"dist","210204","cocina_lena",.1879539,.5046196
"dist","210206","piso_tierra",.875,0
"dist","210206","agua_red_publica",1,0
"dist","210206","desague_red_publica",0,
"dist","210206","electricidad",1,0
"dist","210206","cocina_lena",1,0
"dist","210210","piso_tierra",.9166667,.0958266
"dist","210210","agua_red_publica",0,
"dist","210210","desague_red_publica",0,
"dist","210210","electricidad",.9166667,.0606061
"dist","210210","cocina_lena",.2083333,.6863753
"dist","210212","piso_tierra",1,0
"dist","210212","agua_red_publica",.4285714,3.24e-17
"dist","210212","desague_red_publica",0,
"dist","210212","electricidad",.8571429,8.09e-18
"dist","210212","cocina_lena",0,
"dist","210214","piso_tierra",1,0
"dist","210214","agua_red_publica",0,
"dist","210214","desague_red_publica",0,
"dist","210214","electricidad",1,0
"dist","210214","cocina_lena",.375,1.11e-16
"dist","210215","piso_tierra",.8024154,.1876864
"dist","210215","agua_red_publica",.4610308,.7622175
"dist","210215","desague_red_publica",.4610308,.7622175
"dist","210215","electricidad",.6920176,.2901708
"dist","210215","cocina_lena",.1317231,.7622175
"dist","210301","piso_tierra",.4,6.94e-17
"dist","210301","agua_red_publica",1,0
"dist","210301","desague_red_publica",1,0
"dist","210301","electricidad",1,0
"dist","210301","cocina_lena",0,
"dist","210304","piso_tierra",.8416243,.0111595
"dist","210304","agua_red_publica",.7421328,.1392106
"dist","210304","desague_red_publica",.6675143,.2814043
"dist","210304","electricidad",.9005085,.1251569
"dist","210304","cocina_lena",.9502543,.0593025
"dist","210306","piso_tierra",1,0
"dist","210306","agua_red_publica",1,0
"dist","210306","desague_red_publica",1,0
"dist","210306","electricidad",1,0
"dist","210306","cocina_lena",.5,0
"dist","210308","piso_tierra",.875,0
"dist","210308","agua_red_publica",.625,0
"dist","210308","desague_red_publica",0,
"dist","210308","electricidad",1,0
"dist","210308","cocina_lena",.75,0
"dist","210309","piso_tierra",0,
"dist","210309","agua_red_publica",1,0
"dist","210309","desague_red_publica",0,
"dist","210309","electricidad",1,0
"dist","210309","cocina_lena",.8333333,1.66e-17
"dist","210310","piso_tierra",.75,0
"dist","210310","agua_red_publica",1,0
"dist","210310","desague_red_publica",.625,8.88e-17
"dist","210310","electricidad",1,0
"dist","210310","cocina_lena",1,0
"dist","210401","piso_tierra",.3780078,.3823653
"dist","210401","agua_red_publica",.9336026,.0506567
"dist","210401","desague_red_publica",.6409017,.3594089
"dist","210401","electricidad",.9784899,.0263873
"dist","210401","cocina_lena",.539286,.2516981
"dist","210402","piso_tierra",.8,0
"dist","210402","agua_red_publica",.8,0
"dist","210402","desague_red_publica",1,0
"dist","210402","electricidad",.8,0
"dist","210402","cocina_lena",.2,0
"dist","210403","piso_tierra",.7804667,.0935684
"dist","210403","agua_red_publica",.5829734,.2755862
"dist","210403","desague_red_publica",0,
"dist","210403","electricidad",.86344,.1014922
"dist","210403","cocina_lena",.63656,.1376656
"dist","210404","piso_tierra",.875,1.59e-17
"dist","210404","agua_red_publica",.875,1.59e-17
"dist","210404","desague_red_publica",0,
"dist","210404","electricidad",.875,1.59e-17
"dist","210404","cocina_lena",.375,0
"dist","210405","piso_tierra",.6,4.63e-17
"dist","210405","agua_red_publica",1,0
"dist","210405","desague_red_publica",1,0
"dist","210405","electricidad",1,0
"dist","210405","cocina_lena",.2,6.94e-17
"dist","210406","piso_tierra",.5781707,.2609573
"dist","210406","agua_red_publica",.9118205,.0503282
"dist","210406","desague_red_publica",0,
"dist","210406","electricidad",1,0
"dist","210406","cocina_lena",.7645383,.2325369
"dist","210407","piso_tierra",.5874529,.1192973
"dist","210407","agua_red_publica",.8688671,.0174919
"dist","210407","desague_red_publica",.3405434,.2308972
"dist","210407","electricidad",.9758568,.0235531
"dist","210407","cocina_lena",.2247327,.6940896
"dist","210501","piso_tierra",.4557983,.2859904
"dist","210501","agua_red_publica",.4305263,.2528671
"dist","210501","desague_red_publica",.3285017,.3866074
"dist","210501","electricidad",.9609953,.0284774
"dist","210501","cocina_lena",.4472074,.398292
"dist","210503","piso_tierra",.4798122,.3804589
"dist","210503","agua_red_publica",.0930703,.7688226
"dist","210503","desague_red_publica",0,
